GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder,StadiumID,Canceled,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Day,DateTime,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,ScoreID,Status,StadiumDetails
202011330,1,2020,13,2020-12-06T16:05:00,NYG,SEA,FOX,,,31,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T16:05:00,17450,23,30,17450,Scheduled,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202011312,1,2020,13,2020-12-06T16:25:00,PHI,GB,CBS,,,22,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T16:25:00,17451,26,12,17451,Scheduled,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202011329,1,2020,13,2020-12-06T16:25:00,NE,LAC,CBS,,,54,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T16:25:00,17452,21,29,17452,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011316,1,2020,13,2020-12-06T20:20:00,DEN,KC,NBC,,,15,FALSE,,,,,,,,,,2020-12-06T00:00:00,2020-12-06T20:20:00,17453,10,16,17453,Scheduled,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202011331,1,2020,13,2020-12-07T20:15:00,BUF,SF,ESPN,,,37,FALSE,,,,,,,,,,2020-12-07T00:00:00,2020-12-07T20:15:00,17454,4,31,17454,Scheduled,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202011432,1,2020,14,2020-12-10T20:20:00,NE,LAR,FOX,,,54,FALSE,,,,,,,,,,2020-12-10T00:00:00,2020-12-10T20:20:00,17455,21,32,17455,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011405,1,2020,14,2020-12-13T13:00:00,DEN,CAR,CBS,,,26,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17462,10,5,17462,Scheduled,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 73778, 'PlayingSurface': 'Grass', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202011406,1,2020,14,2020-12-13T13:00:00,HOU,CHI,CBS,,,20,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17456,13,6,17456,Scheduled,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202011407,1,2020,14,2020-12-13T13:00:00,DAL,CIN,FOX,,,5,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17457,9,7,17457,Scheduled,"{'StadiumID': 5, 'Name': 'Paul Brown Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65535, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202011411,1,2020,14,2020-12-13T13:00:00,GB,DET,FOX,,,21,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17458,12,11,17458,Scheduled,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202011415,1,2020,14,2020-12-13T13:00:00,TEN,JAX,CBS,,,10,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17463,34,15,17463,Scheduled,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202011419,1,2020,14,2020-12-13T13:00:00,KC,MIA,CBS,,,2,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17459,16,19,17459,Scheduled,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202011423,1,2020,14,2020-12-13T13:00:00,ARI,NYG,FOX,,,3,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17460,1,23,17460,Scheduled,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011433,1,2020,14,2020-12-13T13:00:00,MIN,TB,FOX,,,24,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T13:00:00,17461,20,33,17461,Scheduled,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 65890, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202011425,1,2020,14,2020-12-13T16:05:00,IND,LV,CBS,,,53,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T16:05:00,17464,14,25,17464,Scheduled,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202011430,1,2020,14,2020-12-13T16:05:00,NYJ,SEA,CBS,,,31,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T16:05:00,17465,24,30,17465,Scheduled,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202011429,1,2020,14,2020-12-13T16:25:00,ATL,LAC,FOX,,,54,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T16:25:00,17467,2,29,17467,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011426,1,2020,14,2020-12-13T16:25:00,NO,PHI,FOX,,,18,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T16:25:00,17466,22,26,17466,Scheduled,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 68532, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202011431,1,2020,14,2020-12-13T16:25:00,WAS,SF,FOX,,,37,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T16:25:00,17468,35,31,17468,Scheduled,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202011404,1,2020,14,2020-12-13T20:20:00,PIT,BUF,NBC,,,1,FALSE,,,,,,,,,,2020-12-13T00:00:00,2020-12-13T20:20:00,17469,28,4,17469,Scheduled,"{'StadiumID': 1, 'Name': 'Bills Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 73079, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202011408,1,2020,14,2020-12-14T20:15:00,BAL,CLE,ESPN,,,6,FALSE,,,,,,,,,,2020-12-14T00:00:00,2020-12-14T20:15:00,17470,3,8,17470,Scheduled,"{'StadiumID': 6, 'Name': 'FirstEnergy Stadium', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 71516, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202011525,1,2020,15,2020-12-17T20:20:00,LAC,LV,FOX,,,53,FALSE,,,,,,,,,,2020-12-17T00:00:00,2020-12-17T20:20:00,17471,29,25,17471,Scheduled,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202011510,1,2020,15,2020-12-20T01:00:00,BUF,DEN,,,,13,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T01:00:00,17472,4,10,17472,Scheduled,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202011512,1,2020,15,2020-12-20T01:00:00,CAR,GB,,,,22,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T01:00:00,17473,5,12,17473,Scheduled,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202011514,1,2020,15,2020-12-20T01:00:00,HOU,IND,,,,9,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T01:00:00,17475,13,14,17475,Scheduled,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202011532,1,2020,15,2020-12-20T01:00:00,NYJ,LAR,,,,54,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T01:00:00,17476,24,32,17476,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011534,1,2020,15,2020-12-20T01:00:00,DET,TEN,,,,12,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T01:00:00,17474,11,34,17474,Scheduled,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 6914, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202011502,1,2020,15,2020-12-20T13:00:00,TB,ATL,FOX,,,45,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17477,33,2,17477,Scheduled,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202011503,1,2020,15,2020-12-20T13:00:00,JAX,BAL,CBS,,,7,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17482,15,3,17482,Scheduled,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202011519,1,2020,15,2020-12-20T13:00:00,NE,MIA,CBS,,,2,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17478,21,19,17478,Scheduled,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202011520,1,2020,15,2020-12-20T13:00:00,CHI,MIN,FOX,,,42,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17479,6,20,17479,Scheduled,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202011523,1,2020,15,2020-12-20T13:00:00,CLE,NYG,CBS,,,3,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17480,8,23,17480,Scheduled,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011535,1,2020,15,2020-12-20T13:00:00,SEA,WAS,FOX,,,19,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T13:00:00,17481,30,35,17481,Scheduled,"{'StadiumID': 19, 'Name': 'FedEx Field', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 85000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202011501,1,2020,15,2020-12-20T16:05:00,PHI,ARI,FOX,,,29,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T16:05:00,17483,26,1,17483,Scheduled,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202011522,1,2020,15,2020-12-20T16:25:00,KC,NO,CBS,,,27,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T16:25:00,17484,16,22,17484,Scheduled,"{'StadiumID': 27, 'Name': 'Mercedes-Benz Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202011509,1,2020,15,2020-12-20T20:20:00,SF,DAL,NBC,,,17,FALSE,,,,,,,,,,2020-12-20T00:00:00,2020-12-20T20:20:00,17485,31,9,17485,Scheduled,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202011507,1,2020,15,2020-12-21T20:15:00,PIT,CIN,ESPN,,,5,FALSE,,,,,,,,,,2020-12-21T00:00:00,2020-12-21T20:15:00,17486,28,7,17486,Scheduled,"{'StadiumID': 5, 'Name': 'Paul Brown Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65535, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202011622,1,2020,16,2020-12-25T16:30:00,MIN,NO,FOX,,,27,FALSE,,,,,,,,,,2020-12-25T00:00:00,2020-12-25T16:30:00,17487,20,22,17487,Scheduled,"{'StadiumID': 27, 'Name': 'Mercedes-Benz Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202011601,1,2020,16,2020-12-27T01:00:00,SF,ARI,,,,29,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T01:00:00,17491,31,1,17491,Scheduled,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202011611,1,2020,16,2020-12-27T01:00:00,TB,DET,,,,21,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T01:00:00,17488,33,11,17488,Scheduled,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202011629,1,2020,16,2020-12-27T01:00:00,DEN,LAC,,,,54,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T01:00:00,17492,10,29,17492,Scheduled,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202011625,1,2020,16,2020-12-27T01:00:00,MIA,LV,,,,53,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T01:00:00,17489,19,25,17489,Scheduled,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202011624,1,2020,16,2020-12-27T01:00:00,CLE,NYJ,,,,3,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T01:00:00,17490,8,24,17490,Scheduled,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202011603,1,2020,16,2020-12-27T13:00:00,NYG,BAL,FOX,,,7,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17497,23,3,17497,Scheduled,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202011613,1,2020,16,2020-12-27T13:00:00,CIN,HOU,CBS,,,11,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17498,7,13,17498,Scheduled,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 71054, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202011615,1,2020,16,2020-12-27T13:00:00,CHI,JAX,FOX,,,10,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17496,6,15,17496,Scheduled,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202011616,1,2020,16,2020-12-27T13:00:00,ATL,KC,FOX,,,15,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17493,2,16,17493,Scheduled,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202011628,1,2020,16,2020-12-27T13:00:00,IND,PIT,CBS,,,8,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17494,14,28,17494,Scheduled,"{'StadiumID': 8, 'Name': 'Heinz Field', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 65050, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202011635,1,2020,16,2020-12-27T13:00:00,CAR,WAS,CBS,,,19,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T13:00:00,17495,5,35,17495,Scheduled,"{'StadiumID': 19, 'Name': 'FedEx Field', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 85000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202011630,1,2020,16,2020-12-27T16:05:00,LAR,SEA,CBS,,,31,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T16:05:00,17499,32,30,17499,Scheduled,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202011609,1,2020,16,2020-12-27T16:25:00,PHI,DAL,FOX,,,17,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T16:25:00,17500,26,9,17500,Scheduled,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202011612,1,2020,16,2020-12-27T20:20:00,TEN,GB,NBC,,,22,FALSE,,,,,,,,,,2020-12-27T00:00:00,2020-12-27T20:20:00,17501,34,12,17501,Scheduled,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202011621,1,2020,16,2020-12-28T20:15:00,BUF,NE,ESPN,,,4,FALSE,,,,,,,,,,2020-12-28T00:00:00,2020-12-28T20:15:00,17502,4,21,17502,Scheduled,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 68756, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202011704,1,2020,17,2021-01-03T13:00:00,MIA,BUF,CBS,,,1,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17503,19,4,17503,Scheduled,"{'StadiumID': 1, 'Name': 'Bills Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 73079, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202011705,1,2020,17,2021-01-03T13:00:00,NO,CAR,FOX,,,26,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17514,22,5,17514,Scheduled,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 73778, 'PlayingSurface': 'Grass', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202011706,1,2020,17,2021-01-03T13:00:00,GB,CHI,FOX,,,20,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17504,12,6,17504,Scheduled,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202011707,1,2020,17,2021-01-03T13:00:00,BAL,CIN,CBS,,,5,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17505,3,7,17505,Scheduled,"{'StadiumID': 5, 'Name': 'Paul Brown Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65535, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202011708,1,2020,17,2021-01-03T13:00:00,PIT,CLE,CBS,,,6,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17506,28,8,17506,Scheduled,"{'StadiumID': 6, 'Name': 'FirstEnergy Stadium', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 71516, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202011711,1,2020,17,2021-01-03T13:00:00,MIN,DET,FOX,,,21,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17507,20,11,17507,Scheduled,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202011713,1,2020,17,2021-01-03T13:00:00,TEN,HOU,CBS,,,11,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17515,34,13,17515,Scheduled,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 71054, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202011714,1,2020,17,2021-01-03T13:00:00,JAX,IND,CBS,,,9,FALSE,,,,,,,,,,2021-01-03T00:00:00,2021-01-03T13:00:00,17508,15,14,17508,Scheduled,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
